Villarruel,Lucas Villarruel,Lucas Ariel Villarruel,Volante derecho,13/11/1990,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Olimpo (Bahía Blanca),"Huracán,Olimpo (Bahía Blanca),Defensa y Justicia,Newell's Old Boys (Rosario),LDU Quito (Ecuador),Gimnasia (Mendoza)",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEhzCKeduqLhh1hnXxjWuk6WVGjhzVXM7spQf2R-AG7D6hvbaQNfYD0v3ub7LKyHn6UwLpm5Tio4iSNWyejRPU_8YSwDekggqsJbPW0CC9LfZQM0SUg8D_jRLwa_GNl4bm7yfqAdkabiR9If8pPIOsaRh-RVC8_w05MF9egAVDxzyuqPHqE1PKabe05nA_11,Foto2
﻿Villegas,Mauro Villegas,Mauro Darío Villegas,Posición,15/06/1984,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Chacarita Juniors,CAI (Cro. Rivadavia),"CAI (Cro. Rivadavia),Tigre,Chacarita Juniors,Huracán,Huracán (Cro. Rivadavia),Florentino Ameghino (Cro. Rivadavia),Jorge Newbery (Cro. Rivadavia)",Biografía,Foto1,Foto2
﻿Vismara,Federico Vismara,Federico Vismara,Volante Central,09/05/1983,Carcarañá (Santa Fe),Argentina,FechaMuerte,LugarMuerte,74,"1,85",Procedencia,Destino,Trayectoria,Biografía,Foto1,Foto2
Yacuzzi,Javier Yacuzzi,Javier Yacuzzi,Posición,15/08/1979,San Nicolás (Buenos Aires),Argentina,29/05/2023,Querétaro (México),Peso,Altura,Tijuana (México),Rosario Central,"Platense,Tigre,Gimnasia (Concepción),Tiro Federal (Rosario),Arsenal,Tijuana (México),Huracán,Rosario Central,Defensa y Justicia,Gral. Rojo (San Nicolás),Matienzo de Ramallo (San Nicolás),Somisa (San Nicolás)",Biografía,Foto1,Foto2
Zalcman,Hernán Zalcman,Hernán Zalcman,Arquero,05/10/1990,Buenos Aires,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Destino,"Huracán, Náutico Hacoaj",Biografía,Foto1,Foto2
Zaragoza,Leonardo Zaragoza,Leonardo Facundo Zaragoza,Lateral derecho,31/01/1992,Buenos Aires,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Estudiantes BA,"Huracán, Estudiantes BA, Brown de Adrogué, Temperley",Biografía,Foto1,Foto2
﻿Zárate,Rolando Zárate,Rolando David Zárate,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Procedencia,Destino,"Vélez Sarsfield,Terrasa FC (España),Castilla (España),Real Madrid (España),Real Murcia (España),Ciudad de Murcia (España),Al Ittihad (Arabia),Tigres (México),Monterrey (México),River Plate,Barcelona (Ecuador),Huracán,Defensa y Justicia",Biografía,Foto1,Foto2
Zarif,Omar Zarif,Omar Zarif,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Nueva Chicago,Rosario Central,"Dock Sud,El Porvenir,Los Andes,Defensa y Justicia,Nueva Chicago,Huracán,Rosario Central,Chacarita Juniors,Banfield",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEgvkhmUwDt-rxBYJz0SHIHAFSuUinNljz_8VXy1VOCQN_04QUjPlO4JYaG5HApq2WK-Afrv1Hwc0n-QN9LH6oNAV5hb-AZnt1GkI65UtiAgkZPxaTmmmrpnNiP4URk3Dn0VIJg_QDZZA1c8iPT0btgrS2_fv3BRVIPpelv99npWInoHTof0AsfwuTtvvZrh,Foto2
Zarza,Germán Zarza,Germán Antonio Zarza Galarza,Posición,FechaNac,LugarNac,Argentina,FechaMuerte,LugarMuerte,Peso,Altura,Inferiores,Comunicaciones,"Huracán,Comunicaciones,Grupo Universitario (Tandil),Sp. Barracas",Biografía,https://blogger.googleusercontent.com/img/a/AVvXsEju4T2bZvmx3Tig5ynPO0s7lIIABXc6JxOz5Vg2SjiDJTV-IkRL1D0KRHD3YMXhAAIzGmOnOllqsP6TEQC7MPf125eprbNzEqyF4VzAQL44L-V25WVIoDcV_N3rbBuYAuUouw0sUheKrNwrRSO2M9Izr9Ody1I7VoWYMrsO76eOj5U0uaYmIcKxEAWBDmnY=w123-h200,Foto2





